Date,ETH paid,USD value of ETH paid,Payer,Beneficiary,Transaction hash
02 Dec 2024 16:12:47 GMT,0.9,3298.1624226,0x21e2e48495ac2418038e93ebd03c244fa6201d86,0x21e2e48495ac2418038e93ebd03c244fa6201d86,0x45c49c654e51301cb32fdef693e8c40b4b242c1afadf8d2d1b8856fd4ff871a6
02 Dec 2024 16:11:11 GMT,0.2,732.9249828,0xfb4b0015ccb490f631087a4867405b76ebfce79a,0xfb4b0015ccb490f631087a4867405b76ebfce79a,0x9258dd05a2671a83852af19eb45bf9ec4c324d62de50cfe7df51024cd9d166d3
02 Dec 2024 16:11:11 GMT,0.18,659.63248452,0x95f0ecb282822061e80f4de98a7305787339cecf,0x95f0ecb282822061e80f4de98a7305787339cecf,0x77bfe0402557e2c232137f98612a8cdbb16263798a01c883db6539ef0d3748bc
02 Dec 2024 16:10:47 GMT,0.12,439.75498968,0x61181a684d657b29e71dfcf8a929594f9e603097,0x61181a684d657b29e71dfcf8a929594f9e603097,0x77481e510a1284050f85e0661d8ef35c084b9e61787b95b8b13f327f91302007
02 Dec 2024 16:10:47 GMT,0.1,366.4624914,0x3ac2fadc9c59f11172c65bba3700468047e26446,0x3ac2fadc9c59f11172c65bba3700468047e26446,0x1cbf860fa8342f7c856a400fb1d3e707d2324012d746dac82ffd39d8b5e355b5
02 Dec 2024 16:10:35 GMT,0.09,329.81624226,0x857a3e1dec3dafb87f49134bc80ea94eae6a9561,0x857a3e1dec3dafb87f49134bc80ea94eae6a9561,0x841120fada78410cb7000ac8c35165e709c1cb961b267482d75c3b39dcad1689
02 Dec 2024 16:08:59 GMT,0.07,256.52374398,0x71b67a47dcbbaf5807df875393f5c95157e06420,0x71b67a47dcbbaf5807df875393f5c95157e06420,0xd412bb870f60196bf3bb4dacb5750d4889a5d4d8475c2f790b5b39ecff756199
02 Dec 2024 16:08:35 GMT,0.1,366.4624914,0x21e2e48495ac2418038e93ebd03c244fa6201d86,0x21e2e48495ac2418038e93ebd03c244fa6201d86,0x57f1a2371634bab472e9b6564f90d1c157d44196c5fa5aa6ebb402060364af07
02 Dec 2024 16:07:59 GMT,1,3664.624914,0x4eeaa0d99e0190a9cbb10d69d54356f9327e624b,0x4eeaa0d99e0190a9cbb10d69d54356f9327e624b,0x98136e570f06ae92b1ee4a8305c5fdfead31c10299f6fd2ad032826e9148a66b
02 Dec 2024 16:06:47 GMT,0.5,1832.312457,0x6c1e0c4221ec9d36cf80cd2b9b6b9b2823e4cb69,0x6c1e0c4221ec9d36cf80cd2b9b6b9b2823e4cb69,0xb751c757ac03175b57fb1a991d75c4d8c23d3d2ff22e958fbbb4b06d1ca15957
02 Dec 2024 16:05:59 GMT,0.1,366.4624914,0x39c31a899662da8bba43862c82c8ba531dc61390,0x39c31a899662da8bba43862c82c8ba531dc61390,0x296126bf2d841749407b503fef3b7e76c227c19e9a558d3c6dca5788d5e58dd7
02 Dec 2024 16:05:23 GMT,0.01,36.64624914,0x768b75f097cd20876776f500b7e37fab716a4a77,0x768b75f097cd20876776f500b7e37fab716a4a77,0x8e049bcf39ed68029dd03ccdb43e028b937d27bf720840f69574019d1bc4de37
02 Dec 2024 16:05:11 GMT,0.3,1099.3874742,0xa7f053d0a4df46577428b84fb3a59e98775ee698,0xa7f053d0a4df46577428b84fb3a59e98775ee698,0x02bf00370c1f99c9cc1fe161abf35899be93eaed4f9ba14a28ad08f40e9ffe62
02 Dec 2024 16:04:35 GMT,0.07,256.52374398,0x34d2e305fb5fd7e9258f1dd1494509b727a6c63e,0x34d2e305fb5fd7e9258f1dd1494509b727a6c63e,0x176f4d2ddcc0dde36fba984fd639b50d8acd6425c83a5fa2c50b41c004ff1e3d
02 Dec 2024 16:04:23 GMT,0.55,2015.5437027,0xc8e8cfb13e4ba7b61ebb9a2bbca7c156223c0020,0xc8e8cfb13e4ba7b61ebb9a2bbca7c156223c0020,0xc922703dce9344a34acd547f0c57f02924edba4a6607089d296a9d02c5cf208d
02 Dec 2024 16:03:47 GMT,0.02,73.29249828,0x8673aad57ce5f0ff675df8fa5f87ee31943564d1,0x8673aad57ce5f0ff675df8fa5f87ee31943564d1,0x15ea77ee24b9c8c73c8e63d6a97072d7153d3ecbe0b8b0a31782e6021a26deac
02 Dec 2024 16:02:59 GMT,0.1,366.4624914,0xb01d80039d92e57ee9e15dde94a290dc2ef310f5,0xb01d80039d92e57ee9e15dde94a290dc2ef310f5,0xd45a5cddd120503419d2121c3b883dda84433d7c596292275b40083342277ed1
02 Dec 2024 16:01:59 GMT,0.25,916.1562285,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,0xfa7410513f24e935e3fe1863d984882659e1821cfa811bba03445d48f7b65dfe
02 Dec 2024 16:01:59 GMT,1,3664.624914,0x9e7c2dcf66d7b2e89955cbb27a348a9fbc4f93b3,0x9e7c2dcf66d7b2e89955cbb27a348a9fbc4f93b3,0x0ffefa8f989b25bccfced0a9b3a87caa62124a3855afb455d8da31ab2d24eeb6
02 Dec 2024 16:01:47 GMT,0.03,109.93874742,0x558173809e27e84d2baa6a633fb071d7e8a73a36,0x558173809e27e84d2baa6a633fb071d7e8a73a36,0x6a0f1d70d916ad979091de2b6de161de936ccb1850e70d8e6433f04230940677
02 Dec 2024 16:01:11 GMT,0.17,622.98623538,0x648c143a7430bd67b86420a874b3b5388937b068,0x648c143a7430bd67b86420a874b3b5388937b068,0x16ae391da1abafbddb75bcfd87924aac87bdd42a3108f38b438355903ea727ee
02 Dec 2024 16:00:11 GMT,0.35,1282.6187199,0x1e1d82a2c4907cfbe95a6524376faf77e676bbf5,0x1e1d82a2c4907cfbe95a6524376faf77e676bbf5,0x8ad2dab85a054d1140b8b5c011e5d3581b3a2450569b275b1ef6bd7937a03a28
02 Dec 2024 15:58:59 GMT,2,7329.249828,0x89d0c2e5afe1727a07e6cf9828907f43cb4e463c,0x89d0c2e5afe1727a07e6cf9828907f43cb4e463c,0xd47fa6699ea73c37eb8c71607ca1492ecf415f09e3d08199f2b247505713ad99
02 Dec 2024 15:58:35 GMT,0.5,1832.312457,0x505e20c0fb8252ca7ac21d54d5432eccd4f2d076,0x505e20c0fb8252ca7ac21d54d5432eccd4f2d076,0x1c3918aa008a8d695d2d9ac61fe961a513a5ebb9b2f32bc41f27233d82fe9b5b
02 Dec 2024 15:58:35 GMT,3.5,12826.187199,0xad32180582cbd0770a8ffcef1d735ff31cbcd94f,0xad32180582cbd0770a8ffcef1d735ff31cbcd94f,0x7de6f0d1b4f8986383b71fa566f4e3c55adcb68a0cfc1099ae31bd1264771341
02 Dec 2024 15:57:35 GMT,3,10993.874742,0x7a096b84d2b1343ece30a2ffe55d7d6b077393d5,0x7a096b84d2b1343ece30a2ffe55d7d6b077393d5,0xd3ff1cf940e9e2c19f06c8199dc29a2b180614454015acf82eaa7989530da4a0
02 Dec 2024 15:54:35 GMT,0.05,183.2312457,0x8293fdc6648dcd00b9194dfa0ab731b51e294f66,0x8293fdc6648dcd00b9194dfa0ab731b51e294f66,0x4d6360b82d1afd33a3317e856d90d41b6d65db74e1162b73ef4b0f8ae38a7cbb
02 Dec 2024 15:53:11 GMT,0.1,366.4624914,0x7b619744e17158dc2a53aec56c734f9195007f49,0x7b619744e17158dc2a53aec56c734f9195007f49,0x3579e0eb19a517ff876e6e244857b991541084d0dc81fe463323c76b7a324024
02 Dec 2024 15:52:23 GMT,1.5,5496.937371,0xad93376b01b1fb8697403ff8b68df25f4c6a751f,0xad93376b01b1fb8697403ff8b68df25f4c6a751f,0x7556bfb3baa2e6d83f55f43413617edafa58329c9a4541df8b51bcc71cb137ed
02 Dec 2024 15:52:23 GMT,0.5,1832.312457,0x1a2af38555efe82069e0d36adb824a73fce276e8,0x1a2af38555efe82069e0d36adb824a73fce276e8,0xb4aa62f088e64864ece76b31c0f3a3e9e929b1789232d25c14e0b3150808747d
02 Dec 2024 15:51:59 GMT,0.5,1832.312457,0x32eba5b83eef95993ed27b9b0007df4a9242588e,0x32eba5b83eef95993ed27b9b0007df4a9242588e,0xd60eb30017dd6ac3b68fdbc0f99b74ff253cbc026c806a00f7d1460d7000aa2d
02 Dec 2024 15:51:59 GMT,0.05,183.2312457,0xc480abab3b49b5905ba6325412cb752fbec8b06d,0xc480abab3b49b5905ba6325412cb752fbec8b06d,0xe12a9f92964346c397b7664fcaac35716425d41ae0e320cc6fcc42c8e94a04c1
02 Dec 2024 15:51:47 GMT,0.5,1832.312457,0xb621941388ccb19281e6c1cc29fb5016539c3b62,0xb621941388ccb19281e6c1cc29fb5016539c3b62,0xb9a5c5aa2c802a9045e2e6c889158ca1f3bff0899af829e89f56cf5c8a94996c
02 Dec 2024 15:51:47 GMT,0.29,1062.74122506,0x06c7f188f1520f4419f1dbf24fb050936acb30a9,0x06c7f188f1520f4419f1dbf24fb050936acb30a9,0x076eec2a576d04669ea8d7f651668ecf19fb5a317a66b20acd707029be0269a6
02 Dec 2024 15:51:35 GMT,0.7,2565.2374398,0xddcff3edb70f8b7a7681b7fd8caddc342312f36a,0xddcff3edb70f8b7a7681b7fd8caddc342312f36a,0xdce62b78d5c0ffbfb75981fb4533be5cfc8bc5d282ff200034e224671c85aea2
02 Dec 2024 15:51:35 GMT,1.5,5496.937371,0x6567fb5b841bc12acee6b7d7f11b88d234ca16e1,0x6567fb5b841bc12acee6b7d7f11b88d234ca16e1,0xd81b01678f0e58d776b6747474fde8e42471a6ed6980e90ab7ec8bc98fe89a96
02 Dec 2024 15:51:11 GMT,0.5,1832.312457,0x1a2af38555efe82069e0d36adb824a73fce276e8,0x1a2af38555efe82069e0d36adb824a73fce276e8,0x6652b4c09c67f916cc3c78fa054d00ba7d7e14925b2b3d06b80486d115c394ee
02 Dec 2024 15:50:23 GMT,0.028,102.609497592,0xa852d298847280e016931c5c616ad1276a2b72af,0xa852d298847280e016931c5c616ad1276a2b72af,0x6cb329170a3a73796f1320fad83d6795d595aab9cd17737a0565f024f56c2e27
02 Dec 2024 15:50:11 GMT,0.5,1832.312457,0xcd63bfa3699c698aed829982abbea291b207d368,0xcd63bfa3699c698aed829982abbea291b207d368,0xdf2f3ae5189140179fd26e2747508aef46e51a840b8f4a919af49363bf610095
02 Dec 2024 15:49:59 GMT,0.5,1832.312457,0x6567fb5b841bc12acee6b7d7f11b88d234ca16e1,0x6567fb5b841bc12acee6b7d7f11b88d234ca16e1,0x8d3d88fca82ff0589b2347ebedf4c93c29affcc3b4c7b83e70bafed632196dcf
02 Dec 2024 15:48:59 GMT,0.02,73.29249828,0x6dfc85266dca299219bdec60bf1c66dee4ce1b6f,0x6dfc85266dca299219bdec60bf1c66dee4ce1b6f,0xe3b55edfe00e3081f829790042a52652f9b64b9d37db8b36ad82e03a0fd28acb
02 Dec 2024 15:47:59 GMT,0.05,183.2312457,0xfb3eb8b5af7d9c38a1b6d6f4a4882cd07c85d2dc,0xfb3eb8b5af7d9c38a1b6d6f4a4882cd07c85d2dc,0xf2f636d1edbcc169d51baa923e8afb72d41debee8b76f714ec8e7b14d745093f
02 Dec 2024 15:47:47 GMT,0.3,1099.3874742,0x6e4b60ae5e324a91f42b62931534b361590d3c97,0x6e4b60ae5e324a91f42b62931534b361590d3c97,0xb16b7418bb1af1a83b2434510eb63ece943494b13c14bc42b2c393b5fd7a45ae
02 Dec 2024 15:47:35 GMT,0.03,109.93874742,0x38193417772e237763dc8a04092d35b0190e6f6a,0x38193417772e237763dc8a04092d35b0190e6f6a,0x8b563c97323288975b66b78c4200250319a8f003db952d74aa9a69c9277dff4a
02 Dec 2024 15:47:35 GMT,1,3664.624914,0x915164ca3621c13be63450f9ec60c5813a790dda,0x915164ca3621c13be63450f9ec60c5813a790dda,0x23d969f20ddae93be4d19aff3d7b885aedf88abb9cc7680bfb72426aee40d63b
02 Dec 2024 15:47:11 GMT,1.2,4397.5498968,0x1a246d7f437a15180a6b4a9a6325b0231287f4a6,0x1a246d7f437a15180a6b4a9a6325b0231287f4a6,0x5c48c59b8c653a5b1c0f09b146b7ade5ec940513f091e40592ef1afd1a6af867
02 Dec 2024 15:46:35 GMT,0.07,256.52374398,0xfba792d508d0f61e6bfd7c5a5bd00802a97aa0b2,0xfba792d508d0f61e6bfd7c5a5bd00802a97aa0b2,0x9d8fe8e891b25126b43e53d8852135a02ca284b13854f026d01c8ad4611a3b5c
02 Dec 2024 15:45:47 GMT,0.05,183.2312457,0x4f3e48da06bce4d17ebe7a07118a04b6d1e555c3,0x4f3e48da06bce4d17ebe7a07118a04b6d1e555c3,0xf717a80666098f9c64e809638ca2bfe2c11572bdec896472db228f32eff6c46d
02 Dec 2024 15:45:47 GMT,0.4,1465.8499656,0x1af528aef85e27270051a880446155a6d9555ed3,0x1af528aef85e27270051a880446155a6d9555ed3,0x9eb6627fde3ffff5ebf9017f2a1baeb3c3dc780e03d8b7020881e77fd8a480b9
02 Dec 2024 15:44:35 GMT,0.055,201.55437027,0x07ed3e8e3ce42087e825011c316e17f0051cc983,0x07ed3e8e3ce42087e825011c316e17f0051cc983,0xd8854ae55efc51bfe8f28ec39df9b8f19c7b6580ea178ddf489cb3d04718edc4
02 Dec 2024 15:42:59 GMT,0.25,916.1562285,0x2a1c357b673f7a210a12c3428ebad066f521c179,0x2a1c357b673f7a210a12c3428ebad066f521c179,0x15a0e5594ebee9f46417108628422e59f4462716a11e2fe281c52e53c797ef17
02 Dec 2024 15:42:35 GMT,0.13,476.40123882,0x2c077b656d76d67e3d7dd87edf5359add1b64047,0x2c077b656d76d67e3d7dd87edf5359add1b64047,0x097a62632b40e9118785bb10e02d4575440ac7521f01e9050013e6d2472555fc
02 Dec 2024 15:42:35 GMT,0.1,366.4624914,0xb7135c3b4c006971f880795e3227fcdc5a406944,0xb7135c3b4c006971f880795e3227fcdc5a406944,0x6deb2cd341cba758bbbca17559843c668d80ed25a10112de365a126a359f8d8b
02 Dec 2024 15:41:47 GMT,1,3664.624914,0xa0e730ae29d4ddbc39c40f94d799b75c3e17bd58,0xa0e730ae29d4ddbc39c40f94d799b75c3e17bd58,0xa0ea37c65c3236b01e7cba143125d2b27c56cb8c3b0b47a2d8ec10999592e10c
02 Dec 2024 15:41:35 GMT,0.52,1905.60495528,0xc42f7aa1e84fba69fb5a50e95687b57c1a0ac7d7,0xc42f7aa1e84fba69fb5a50e95687b57c1a0ac7d7,0xa327993739567b5ff0ebaadbe54614a0a47d27034cc88cac41c908d890984830
02 Dec 2024 15:39:59 GMT,0.47,1722.37370958,0xe1250c79dc216487fedab9a49db0a7347e414378,0xe1250c79dc216487fedab9a49db0a7347e414378,0xf947184ab26d5d60e8807187873000e19dd923985c09974ac94dae2ee9d4621f
02 Dec 2024 15:39:35 GMT,0.013646,50.007471576444,0xbfd553dc32c70f192be52e3f13ad3384263cc741,0xbfd553dc32c70f192be52e3f13ad3384263cc741,0xba33ef91914222133377a492e3a717652626a257e7f3282217ac901486048ab2
02 Dec 2024 15:38:47 GMT,0.1,366.4624914,0x61ea3f3a24c1b846ba03db9ecae87ec46ccc8379,0x61ea3f3a24c1b846ba03db9ecae87ec46ccc8379,0xa7560d400a7b132af76a2ef19485784f99d9a55b85fe3bfd3fa53629c321f9c3
02 Dec 2024 15:38:35 GMT,1,3664.624914,0x22bf3682366a00b50760b46fdd4c0c0d419ab8bf,0x22bf3682366a00b50760b46fdd4c0c0d419ab8bf,0x4cf5073cc2d29e19cffd60ec63f6c79ccb7a3160d227cc2a2ba5941de71200ac
02 Dec 2024 15:38:23 GMT,5,18323.12457,0x11a4558639ae1c7ba39d082d33a75beca847b316,0x11a4558639ae1c7ba39d082d33a75beca847b316,0x4a4a51cc29a2e39483123ef071ef18e15f09bbd75a98d7dddd10e2f55d8fad1d
02 Dec 2024 15:38:11 GMT,0.16,586.33998624,0xd448ceb8957f7cf17c69d7ba18d271d033126c5b,0xd448ceb8957f7cf17c69d7ba18d271d033126c5b,0x354033994820618e2c6aa0915473cbbb248b22c2564764a6785a7df97a5d5a9a
02 Dec 2024 15:38:11 GMT,0.2,732.9249828,0xd3d5b972072c2028c4a6276146ab4a96ae15fc81,0xd3d5b972072c2028c4a6276146ab4a96ae15fc81,0x5bcf63f704ac51c9868786c58a916b93ac14d3836d9885dd217e3fd89cdcc26f
02 Dec 2024 15:37:35 GMT,0.05,183.2312457,0x9067a4cdd897edafdb169e16b02d320fc62d9e9b,0x9067a4cdd897edafdb169e16b02d320fc62d9e9b,0x3973a118f43af8a72258ebe7d908d8512a0b18a1c0ab4b6af5c91e651a012ec7
02 Dec 2024 15:35:59 GMT,1.5,5496.937371,0xe0d22341e363609da1f71788c3fdf5d3f81fac18,0xe0d22341e363609da1f71788c3fdf5d3f81fac18,0x604b7e81785d808703c5bfc4852191eab896e92e05a33b3b421b06ed2dba2808
02 Dec 2024 15:35:47 GMT,0.03,109.93874742,0x60535a6605958fff6cec5b1e92892601efb3473b,0x60535a6605958fff6cec5b1e92892601efb3473b,0x0ab9d563071be44b29e464eea87dd3c35de8ba876dc33e631952601cec0f8411
02 Dec 2024 15:34:59 GMT,0.3,1099.3874742,0xeada23c249c168db87d2fe8238097b4e6a8eb8c4,0xeada23c249c168db87d2fe8238097b4e6a8eb8c4,0xe024f6814bc265013cb62eac3f82e6e52cac1514f7703d03a7cea513246cad7f
02 Dec 2024 15:34:47 GMT,1,3664.624914,0x81d6669706ccea7d2dd6c4a549a8a6d912ba1cd2,0x81d6669706ccea7d2dd6c4a549a8a6d912ba1cd2,0x516524adb0c8edd1af65b377043c787e25efbddfd82be74225c012afdc1ff33d
02 Dec 2024 15:33:47 GMT,0.1,366.4624914,0x67c17a32483d946fe1fbc6508ffb841dc5746cca,0x67c17a32483d946fe1fbc6508ffb841dc5746cca,0xbc8178f2e8b457d0faee8e757aa003a1e6f3a3e2282b3d9bdd952ea8cc92659d
02 Dec 2024 15:33:47 GMT,0.054,197.889745356,0x900663f1e4b0a36b097e9af369872e151f509591,0x900663f1e4b0a36b097e9af369872e151f509591,0x74cc91f1f32baaa9ef2d8299cd9e35ab6ce955defa53741474df5856b81a1435
02 Dec 2024 15:33:11 GMT,0.1,366.4624914,0xce155b2c051fd1f75313d5e3db14e7763e7f7e77,0xce155b2c051fd1f75313d5e3db14e7763e7f7e77,0x5dda260ff8203dd469d6da14e0f3084fc76fd3aa01ac909b4e2828bce801025c
02 Dec 2024 15:32:59 GMT,0.2,732.9249828,0x64b7c8c580e990bd0624989f62ff555b85b2b90b,0x64b7c8c580e990bd0624989f62ff555b85b2b90b,0x152b187e79da067fa44b7e5773175b1229568bcce18662c5f484811c2b52ee27
02 Dec 2024 15:32:35 GMT,0.06,219.87749484,0x5183d153a2431d9d582f54a8b2225a3a78f60e05,0x5183d153a2431d9d582f54a8b2225a3a78f60e05,0xe065d6e29cfe244de82538324e423d48b4a0761380bf5b47618ac7f5fa0d8cac
02 Dec 2024 15:32:23 GMT,0.05,183.2312457,0x934bc64d8681a4fc385da636c8b2c6ca7ecdf3d6,0x934bc64d8681a4fc385da636c8b2c6ca7ecdf3d6,0xa97a0707d131c6255bd2ebe0e9c7449e06e1cdf19dcf21f5ab327c86483b1089
02 Dec 2024 15:32:23 GMT,1,3664.624914,0x4eebee7494a119391059a0410bb05cb5b37588a6,0x4eebee7494a119391059a0410bb05cb5b37588a6,0x4725cac70830a9ab6d5458377cf985016a5427153297b208ae5e330fa2869676
02 Dec 2024 15:31:59 GMT,0.3,1099.3874742,0xb7455ba9561b083e6185cd8582f897eb28e74d56,0xb7455ba9561b083e6185cd8582f897eb28e74d56,0xb83404d4d947a35556d2ed54d0b2452661da2f3fa0472c9940f875b0e4542ff8
02 Dec 2024 15:31:35 GMT,0.38,1392.55746732,0xeaf9f35476aab0913f206ed17ad4fdf0a196c935,0xeaf9f35476aab0913f206ed17ad4fdf0a196c935,0x3b1bd8a06eb84af9eada90dbff52301a25b95cae4932449574c3f733841319fd
02 Dec 2024 15:31:35 GMT,0.5,1832.312457,0x9b91ff4c7c4984dbfa9299282cd3af9c37ce1f73,0x9b91ff4c7c4984dbfa9299282cd3af9c37ce1f73,0x84574efa1e520d973929f805633849e4ea4c165e0958aafc2211c11d09a418b4
02 Dec 2024 15:31:35 GMT,0.28,1026.09497592,0x8b73f8a71cbe6f2e5a594255522fce1b712a6594,0x8b73f8a71cbe6f2e5a594255522fce1b712a6594,0x06cb7469151a20589fabc09144fff98c02f4844345b29e698a8dd9c91f4a4c47
02 Dec 2024 15:30:59 GMT,1,3664.624914,0x3aff89488542a1b3301a88017f8b6d1a472abd2e,0x3aff89488542a1b3301a88017f8b6d1a472abd2e,0x3e50d1787669940416dd30e3b91940e3420d65c48e12f8b18b6c1813ec9a2da4
02 Dec 2024 15:30:47 GMT,0.017,62.298623538,0x230b97c3be1eda928995c6bb01774320956dcb8f,0x230b97c3be1eda928995c6bb01774320956dcb8f,0xf5b1205223739f3e24b93a4ed47cf092e57de18f75a4b563a451643e5a0ded2b
02 Dec 2024 15:30:47 GMT,0.7,2565.2374398,0xc8a80d140d1772c7a759299c985f1c4700579607,0xc8a80d140d1772c7a759299c985f1c4700579607,0x6ed0a4195026e5b1916cec65e780109df5672f8b5fbc812e7a859c1bfdc347a1
02 Dec 2024 15:30:23 GMT,0.8,2931.6999312,0x59a9bb69dd15f8e932fbd1982389f62cfefb68f4,0x59a9bb69dd15f8e932fbd1982389f62cfefb68f4,0xc7e60009a4003fc8c63f81284439f46e1f903860594275d8918b179bfd96654e
02 Dec 2024 15:29:35 GMT,2,7329.249828,0x87ec9099debaaf9c886c1e0f55be76c5a8ff45ba,0x87ec9099debaaf9c886c1e0f55be76c5a8ff45ba,0xbe3503bb1d525e07d4a59655139fca36708776eac9d67bd54d14a2cbbf5d4984
02 Dec 2024 15:29:23 GMT,0.95,3481.3936683,0x4ae374b9bd14c66fc075b93876b5b3ad38d383e3,0x4ae374b9bd14c66fc075b93876b5b3ad38d383e3,0x49c93c6dd11ec8afe87d075fa67ed88aefb42528f1ac0587fe3999df99b9b0cf
02 Dec 2024 15:29:11 GMT,1,3664.624914,0x37ac09e1640577e1d71e3787297a56b58f88f0f2,0x37ac09e1640577e1d71e3787297a56b58f88f0f2,0xbaea314b629e1d9b740285f524b05b41001a15923e5e16ea7fc697cec9f9a520
02 Dec 2024 15:29:11 GMT,1,3664.624914,0x9b91ff4c7c4984dbfa9299282cd3af9c37ce1f73,0x9b91ff4c7c4984dbfa9299282cd3af9c37ce1f73,0x2af0efe8e0282c33f8a8f675904c0ad0289072e45411a1d7a7664035b189b87c
02 Dec 2024 15:29:11 GMT,0.15,549.6937371,0x69f81ef1eaf82a7fb1a58540f24e884feed1b264,0x69f81ef1eaf82a7fb1a58540f24e884feed1b264,0xf8eed63b7f21c03ee828e10b191e24be86aec25a0a1bf51b709a493d12546501
02 Dec 2024 15:28:47 GMT,0.06,219.87749484,0xc4cb66470d77ff89d9a26cfbda392712fe5f7a88,0xc4cb66470d77ff89d9a26cfbda392712fe5f7a88,0xf7fc93e9b4300bc4b763a666e3c45ee331a3ff96f44147cc586d4e0b3609ccb6
02 Dec 2024 15:27:59 GMT,0.2,732.9249828,0x30b7caab584a551c10d3e703e4650c36cf623681,0x30b7caab584a551c10d3e703e4650c36cf623681,0x95abbf5ec0013f6239fe5188d69184f163dab012c97bd009e60bc969962746ab
02 Dec 2024 15:27:47 GMT,1,3664.624914,0x641298ff83aa51656642076202eda1b02090f70e,0x641298ff83aa51656642076202eda1b02090f70e,0x06f77ede14553bff57b067f80bd73d535c45bf9f5d8f3d859eeaf7378c3dec2a
02 Dec 2024 15:27:47 GMT,0.3,1099.3874742,0x6661a5ae5e325c83cbfe10924cbd22eb454aa8cc,0x6661a5ae5e325c83cbfe10924cbd22eb454aa8cc,0x2887b39fc916650bc8e48c4d675ccff6aa8b1c64f626b756e78db5af19aa2bdc
02 Dec 2024 15:27:47 GMT,1,3664.624914,0x2e14ff4efcc5bf82c58aa9065afe871f08dea2ad,0x2e14ff4efcc5bf82c58aa9065afe871f08dea2ad,0x6fe83a4be2ac4d79769a7e9217e41f529014e0b55d4d605e6fbf345af0ff1510
02 Dec 2024 15:27:35 GMT,0.03,109.93874742,0xc6e11c0b1d6194fc14007f1d0b26dc57771b2277,0xc6e11c0b1d6194fc14007f1d0b26dc57771b2277,0xe819f1c9fc64e3e71068bc2636363e3eff819b815a67e82bf17037d3e3c3be79
02 Dec 2024 15:27:35 GMT,0.04,146.58499656,0x8d0188a93e4cf02b51ccad8e503707b8b7580f54,0x8d0188a93e4cf02b51ccad8e503707b8b7580f54,0xd331ef8f29dd483a700327b82537c6450f5a423e4dad07578938a8779ecbcc49
02 Dec 2024 15:27:11 GMT,0.35,1282.6187199,0x5340f36fb3b5d389cd483a29aea6051d7b416bb5,0x5340f36fb3b5d389cd483a29aea6051d7b416bb5,0xcede45e865e6145c6ce4951fa4892b8e948dcecb9e603172039075afbcd711b2
02 Dec 2024 15:27:11 GMT,0.3,1099.3874742,0x14eb303905f9c8b96e0f29ae33c898da0d308b6c,0x14eb303905f9c8b96e0f29ae33c898da0d308b6c,0xa622d6ebb6f2938cb0f13a5c5521920aa10f41d3092a729597a8941da5535747
02 Dec 2024 15:26:59 GMT,1,3664.624914,0x145ba0428c33cb6a38687d896e010649beb68630,0x145ba0428c33cb6a38687d896e010649beb68630,0x39a1b8dbc03870e1bc88fbc35179a6eea03460dad476c927ad106e5a85f4b93f
02 Dec 2024 15:26:59 GMT,0.01,36.64624914,0x0b2c9e0ee3057f4b9b0c2e42894a3d5a9b32b5af,0x0b2c9e0ee3057f4b9b0c2e42894a3d5a9b32b5af,0x91565b65851bb56169ae327ac9782171100ad795e5c21c27ae9d3f4f78fda566
02 Dec 2024 15:26:59 GMT,0.02,73.29249828,0x1b53d8334f26ba207192c50180b7d2498c2cf21b,0x1b53d8334f26ba207192c50180b7d2498c2cf21b,0x40b2527d85efdc64d14ec533b65e801faec22ca74f481550a2b0fe788085ce0f
02 Dec 2024 15:26:59 GMT,0.6,2198.7749484,0xa6ee64109ce1994ad6d570d7e6bef2f98a408315,0xa6ee64109ce1994ad6d570d7e6bef2f98a408315,0xb73d15d030557a069ff65a94e9ad89d8850f9cd426d17d8000945fe454748692
02 Dec 2024 15:26:59 GMT,0.1488,545.2961872032,0x5183d153a2431d9d582f54a8b2225a3a78f60e05,0x5183d153a2431d9d582f54a8b2225a3a78f60e05,0x5500fbae157d4ea9e1e1a5dd61721483a11716780cb11eba150d0d01dd93a579
02 Dec 2024 15:26:59 GMT,0.1,366.4624914,0xceeb6db65d27c7723c7f0d6b671954f392431e64,0xceeb6db65d27c7723c7f0d6b671954f392431e64,0x6e24a099cc7e561d8189b51f0dd876db26a73e3003f245447825dbab658c1592
02 Dec 2024 15:26:47 GMT,0.08,293.16999312,0xa3de0dacc404ca855c73138047192a730e854d9d,0xa3de0dacc404ca855c73138047192a730e854d9d,0x993cb644d11d7ed484b966530cde55dc0f124ba18d73b7c630482e21633ea074
02 Dec 2024 15:26:47 GMT,0.2,732.9249828,0x9db66d15e466b4eab2e33b690569eaf50fd99f92,0x9db66d15e466b4eab2e33b690569eaf50fd99f92,0x9937ae84c36144ce21d9cd550406bb1c5ef000b0b2f7cadb52c3ead72fc8f1c8
02 Dec 2024 15:26:47 GMT,1,3664.624914,0xdb82aae211dafe46a9879fd4a20520932cfc409c,0xdb82aae211dafe46a9879fd4a20520932cfc409c,0x918d80f4fe2ea4ab6633fbd94e2aa6989829fe40061f49b9e9be10797cba8146
